,lind_id,0:00,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45
190,,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9459,31.9434,31.9429,31.9424,31.9461,31.9461,31.9393,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9457,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461
191,,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9444,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9167,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9063,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466
192,,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458
193,,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9444,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458
194,,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458
195,,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9457,31.9456,31.9453,31.9444,31.9458,31.9456,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.946,31.9461,31.9461,31.9461,31.9461,31.9461,31.9454,31.9461,31.9458,31.9461,31.9461,31.9457,31.9449,31.9461,31.9461,31.9461,31.9454,31.9456,31.9461,31.9452,31.9453,31.9457,31.9456,31.9461,31.9455,31.9448,31.9446,31.9445,31.943,31.9441,31.9423,31.9446,31.946,31.9461,31.9458,31.9461,31.9458,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461
196,,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9482,31.9415,31.9396,31.9396,31.9396,31.9396,31.9396,31.9396,31.9396,31.9396,31.9404,31.9421,31.9408,31.9446,31.9457,31.9483,31.9451,31.947,31.9437,31.9462,31.9479,31.9468,31.945,31.9485,31.9487,31.9461,31.9447,31.944,31.9474,31.9449,31.9436,31.9474,31.9456,31.9442,31.9487,31.9425,31.9448,31.9428,31.9419,31.9422,31.942,31.9396,31.9412,31.9398,31.9397,31.9396,31.9401,31.9396,31.9396,31.9435,31.9464,31.9487,31.9473,31.9484,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487
197,,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458
198,,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9444,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458
199,,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9444,31.9444,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458
200,,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458
201,,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9444,31.9444,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458
202,,31.9364,31.9501,31.9501,31.9501,31.9501,31.9501,31.9501,31.9501,31.9501,31.9501,31.9501,31.9501,31.9501,31.9501,31.9501,31.9501,31.9501,31.9501,31.9501,31.9501,31.9501,31.9501,31.9501,31.9501,31.9501,31.9501,31.9501,31.9501,31.9501,31.9435,31.9427,31.9421,31.9501,31.9439,31.9501,31.9375,31.9451,31.9501,31.9501,31.9501,31.942,31.9501,31.9389,31.9501,31.9417,31.9501,31.9378,31.9501,31.9342,31.9445,31.9447,31.9422,31.9501,31.9501,31.9459,31.9498,31.95,31.9337,31.9358,31.9329,31.9435,31.9501,31.9446,31.9501,31.9493,31.9188,31.9501,31.9318,31.9433,31.9272,31.9343,31.9348,31.9449,31.9198,31.9416,31.9422,31.9394,31.9391,31.9437,31.9501,31.9501,31.9501,31.9501,31.9501,31.9501,31.9501,31.9501,31.9501,31.9501,31.9501,31.9501,31.9222,31.9501,31.9501,31.9501,31.9501
203,,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.9392,31.9319,31.9274,31.9274,31.9274,31.9274,31.926,31.9274,31.9274,31.9274,31.9274,31.9343,31.951,31.9504,31.951,31.951,31.951,31.9459,31.951,31.9448,31.9507,31.9498,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.9507,31.9503,31.951,31.9432,31.9453,31.9358,31.9495,31.9302,31.9274,31.9274,31.9274,31.9273,31.9272,31.9274,31.9273,31.9416,31.951,31.951,31.95,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951
204,,31.9498,31.9498,31.9498,31.9498,31.9498,31.9498,31.9498,31.9498,31.9498,31.9498,31.9498,31.9498,31.9498,31.9498,31.9498,31.9498,31.9498,31.9498,31.9498,31.9498,31.9498,31.9498,31.9498,31.9498,31.9498,31.9444,31.9347,31.9498,31.9423,31.9335,31.9295,31.9271,31.9345,31.9451,31.9415,31.9293,31.9313,31.9334,31.9374,31.938,31.9458,31.9439,31.9329,31.9437,31.9359,31.9475,31.9414,31.9373,31.9423,31.9461,31.9431,31.9402,31.9464,31.9459,31.9498,31.9441,31.9358,31.9453,31.9476,31.9402,31.9498,31.946,31.9402,31.9486,31.947,31.9434,31.9498,31.946,31.9447,31.9448,31.9427,31.9413,31.9498,31.9492,31.9498,31.9498,31.9498,31.9491,31.9498,31.9498,31.9498,31.9498,31.9498,31.9498,31.9498,31.9498,31.9498,31.9498,31.9498,31.9498,31.9498,31.9498,31.9498,31.9498,31.9498,31.9498
205,,31.9461,31.9444,31.9444,31.9444,31.9444,31.9444,31.9461,31.9444,31.9444,31.9444,31.9444,31.9444,31.9444,31.9444,31.9461,31.9461,31.9444,31.9461,31.9444,31.9444,31.9444,31.9444,31.9444,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9461,31.9444,31.9461,31.9444,31.9461,31.9461,31.9461,31.9444,31.9461,31.9461,31.9461
206,,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457
207,,31.9444,31.9444,31.9444,31.9444,31.9498,31.9444,31.9444,31.9444,31.9444,31.9444,31.9444,31.9498,31.9444,31.9444,31.9444,31.9444,31.9444,31.9444,31.9444,31.9444,31.9444,31.9444,31.9444,31.9444,31.9444,31.9498,31.9498,31.9444,31.9498,31.9498,31.9444,31.9444,31.9498,31.9498,31.9498,31.9444,31.9444,31.9444,31.9444,31.9498,31.9444,31.9444,31.9498,31.9444,31.9444,31.9444,31.9444,31.9444,31.9444,31.9444,31.9444,31.9498,31.9444,31.9444,31.9498,31.9498,31.9444,31.9498,31.9444,31.9498,31.9444,31.9498,31.9444,31.9444,31.9444,31.9444,31.9444,31.9444,31.9444,31.9444,31.9444,31.9444,31.9444,31.9444,31.9444,31.9444,31.9498,31.9444,31.9444,31.9444,31.9498,31.9444,31.9498,31.9444,31.9444,31.9444,31.9444,31.9444,31.9444,31.9444,31.9498,31.9444,31.9444,31.9444,31.9498,31.9498
208,,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457
209,,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457
210,,31.9444,31.9444,31.9492,31.9444,31.9444,31.9444,31.9444,31.9444,31.9444,31.9444,31.9444,31.9444,31.9444,31.9444,31.9444,31.9444,31.9444,31.9444,31.9444,31.9444,31.9444,31.9444,31.9444,31.9444,31.9444,31.9444,31.9444,31.9492,31.9492,31.9444,31.9444,31.9492,31.9492,31.9492,31.9444,31.9492,31.9444,31.9444,31.9444,31.9444,31.9444,31.9444,31.9492,31.9492,31.9444,31.9444,31.9444,31.9444,31.9444,31.9444,31.9444,31.9444,31.9492,31.9444,31.9492,31.9492,31.9444,31.9492,31.9444,31.9444,31.9444,31.9492,31.9444,31.9444,31.9492,31.9444,31.9444,31.9444,31.9444,31.9492,31.9444,31.9444,31.9444,31.9444,31.9444,31.9444,31.9444,31.9444,31.9492,31.9492,31.9492,31.9444,31.9492,31.9492,31.9492,31.9444,31.9444,31.9444,31.9492,31.9444,31.9444,31.9444,31.9444,31.9492,31.9444,31.9492
211,,31.9478,31.9478,31.9478,31.9478,31.9478,31.9478,31.9478,31.9478,31.9478,31.9478,31.9478,31.9478,31.9478,31.9478,31.9478,31.9478,31.9478,31.9478,31.9478,31.9412,31.9478,31.9478,31.9478,31.9478,31.9478,31.9478,31.9432,31.9377,31.9377,31.9372,31.9333,31.9259,31.9322,31.9377,31.9372,31.9404,31.9453,31.9394,31.9453,31.9471,31.9478,31.9477,31.9475,31.9457,31.9462,31.9433,31.9465,31.9478,31.9466,31.9475,31.9471,31.9459,31.9478,31.9474,31.9467,31.9463,31.9477,31.9469,31.9464,31.9478,31.9463,31.9464,31.9453,31.9473,31.9474,31.9468,31.9459,31.9443,31.9394,31.9402,31.9407,31.9405,31.9416,31.9478,31.9477,31.9449,31.9478,31.9478,31.9478,31.9478,31.9478,31.9478,31.9478,31.9478,31.9478,31.9478,31.9478,31.9478,31.9478,31.9478,31.9478,31.9478,31.9478,31.9478,31.9478,31.9478
212,,31.9444,31.9458,31.9444,31.9444,31.9444,31.9458,31.9458,31.9444,31.9444,31.9458,31.9444,31.9444,31.9444,31.9444,31.9444,31.9444,31.9458,31.9444,31.9458,31.9458,31.9458,31.9458,31.9444,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9458,31.9444,31.9458,31.9458
213,,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456
214,,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9444,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456
215,,31.9444,31.9457,31.9457,31.9457,31.9444,31.9457,31.9444,31.9444,31.9457,31.9457,31.9444,31.9457,31.9457,31.9457,31.9444,31.9444,31.9457,31.9444,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457,31.9457
216,,31.9462,31.9462,31.9462,31.9462,31.9462,31.9462,31.9462,31.9462,31.9462,31.9462,31.9462,31.9462,31.9462,31.9462,31.9462,31.9462,31.9462,31.9462,31.9462,31.9462,31.9462,31.9462,31.9462,31.9462,31.9462,31.9462,31.9462,31.9462,31.9462,31.9462,31.9462,31.9462,31.9431,31.9448,31.9415,31.9462,31.9462,31.9459,31.9462,31.9462,31.9462,31.9462,31.9454,31.9449,31.9459,31.946,31.9462,31.9462,31.9461,31.9442,31.9459,31.9462,31.9462,31.9462,31.9462,31.9462,31.9443,31.946,31.9446,31.9462,31.9462,31.9461,31.9447,31.943,31.9427,31.9442,31.9433,31.9404,31.9417,31.9386,31.9376,31.9435,31.9452,31.9462,31.9462,31.9462,31.9462,31.9462,31.9462,31.9462,31.9462,31.9462,31.9462,31.9462,31.9462,31.9462,31.9462,31.9462,31.9462,31.9462,31.9462,31.9462,31.9462,31.9462,31.9462,31.9462
217,,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456,31.9456
