,link_id,0:00,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45
123,,0.703333,0.504444,0.477778,0.397778,0.445556,0.425556,0.356667,0.351111,0.354444,0.334444,0.383333,0.385556,0.306667,0.193333,0.116667,0.122222,0.243333,0.395556,0.416667,0.456667,0.375556,0.315556,0.456667,0.631111,0.782222,1.07111,1.23667,1.58556,1.68333,1.79222,2.00111,2.15333,2.28222,2.30444,2.31222,2.20667,2.18111,2.06111,2.03444,1.87556,1.98222,2.26333,2.28889,2.38667,2.41667,2.34333,2.29778,2.26,2.36,2.39889,2.37556,2.26556,2.44667,2.61556,2.85333,2.74111,2.78,2.80222,2.82667,2.77333,2.93333,3.13444,3.24222,3.36778,3.36778,3.40556,3.56889,3.78,3.88556,4.13,4.30222,4.49111,4.32778,4.03222,3.65222,3.66889,3.34556,3.15222,2.88222,2.68556,2.51889,2.37222,2.21444,2.23,1.93778,1.72,1.65222,1.48333,1.42444,1.29778,1.19556,1.18222,1.04444,0.994444,0.86,0.908889
124,,0.704444,0.504444,0.477778,0.396667,0.446667,0.424444,0.358889,0.346667,0.356667,0.334444,0.384444,0.385556,0.304444,0.196667,0.115556,0.122222,0.243333,0.394444,0.416667,0.456667,0.372222,0.318889,0.455556,0.632222,0.777778,1.07222,1.23667,1.58444,1.68444,1.79,2,2.15222,2.28222,2.30222,2.31222,2.20333,2.18667,2.06,2.03556,1.87444,1.98,2.26444,2.28556,2.39111,2.41889,2.33889,2.29889,2.26,2.36778,2.38444,2.38222,2.26444,2.44444,2.61889,2.85333,2.73667,2.78222,2.79556,2.83,2.77333,2.93111,3.13889,3.23778,3.36778,3.36222,3.40778,3.56889,3.77444,3.88444,4.12333,4.30222,4.48667,4.33444,4.03667,3.65667,3.66667,3.35111,3.15889,2.88222,2.68889,2.52556,2.36889,2.21222,2.22444,1.94556,1.72,1.65667,1.47667,1.43333,1.29444,1.19333,1.18222,1.04444,1,0.858889,0.91
125,,0.707778,0.506667,0.473333,0.4,0.443333,0.428889,0.356667,0.345556,0.357778,0.336667,0.382222,0.384444,0.307778,0.196667,0.115556,0.122222,0.243333,0.393333,0.417778,0.455556,0.371111,0.32,0.454444,0.634444,0.774444,1.06778,1.23667,1.58667,1.67444,1.79556,1.99889,2.15444,2.28444,2.29778,2.31667,2.2,2.18667,2.06444,2.03,1.87889,1.97333,2.26111,2.29556,2.37778,2.42778,2.34,2.30111,2.25667,2.37,2.38556,2.37889,2.26778,2.44111,2.61667,2.85556,2.73556,2.78333,2.79444,2.82333,2.77444,2.93778,3.13667,3.23556,3.36222,3.36667,3.40444,3.56444,3.77556,3.87889,4.11778,4.30333,4.48333,4.33778,4.04556,3.66333,3.66222,3.36111,3.15778,2.87778,2.69,2.53222,2.36889,2.21222,2.22444,1.94889,1.71889,1.65667,1.47778,1.43444,1.29444,1.19,1.18667,1.04667,1,0.852222,0.913333
126,,0.491111,0.381111,0.336667,0.346667,0.32,0.306667,0.292222,0.264444,0.261111,0.256667,0.263333,0.342222,0.55,0.371111,0.26,0.257778,0.391111,0.457778,0.483333,0.568889,0.556667,0.707778,1.04222,1.32444,1.56444,1.99667,2.62333,3.09667,3.08111,3.33778,3.77111,3.98556,3.93667,3.79222,3.51222,3.19444,3.01111,2.62222,2.50556,2.41778,2.35222,2.34667,2.38333,2.36889,2.40889,2.36444,2.34,2.37222,2.35778,2.26778,2.26889,2.34778,2.39333,2.54889,2.48444,2.50333,2.42333,2.55778,2.48889,2.41444,2.43444,2.78889,2.79556,2.77556,2.84889,2.97444,3.10556,3.14333,3.26556,3.29222,3.30444,3.55667,3.07222,2.99556,2.86444,2.82444,2.63444,2.54111,2.28667,2.23333,1.97222,1.93778,1.78556,1.77222,1.61556,1.33,1.20111,1.09556,1.04778,0.954444,0.88,0.821111,0.736667,0.745556,0.665556,0.612222
127,,0.493333,0.381111,0.337778,0.342222,0.324444,0.304444,0.295556,0.262222,0.261111,0.258889,0.262222,0.342222,0.55,0.371111,0.258889,0.258889,0.392222,0.454444,0.481111,0.57,0.558889,0.703333,1.04444,1.32,1.56556,1.99333,2.61444,3.09556,3.07889,3.33778,3.76222,3.98667,3.93556,3.80111,3.51444,3.19,3.02,2.62333,2.50889,2.41444,2.35667,2.34222,2.39111,2.35889,2.41111,2.36444,2.34556,2.36556,2.35889,2.27444,2.26889,2.34,2.39556,2.54111,2.49444,2.50222,2.42444,2.55667,2.48889,2.41,2.43778,2.78111,2.80889,2.76778,2.84222,2.98,3.10556,3.14222,3.25444,3.30222,3.30111,3.55889,3.07889,2.98778,2.87,2.82333,2.63889,2.53889,2.28556,2.24111,1.97444,1.93667,1.78556,1.77111,1.61778,1.32444,1.20556,1.10111,1.04556,0.955556,0.878889,0.82,0.741111,0.743333,0.665556,0.611111
128,,0.493333,0.383333,0.332222,0.346667,0.325556,0.302222,0.298889,0.26,0.263333,0.258889,0.262222,0.338889,0.552222,0.37,0.258889,0.256667,0.394444,0.455556,0.478889,0.567778,0.562222,0.702222,1.04333,1.31222,1.57111,1.98111,2.61333,3.09444,3.08333,3.32667,3.76333,3.98556,3.93333,3.80556,3.51778,3.19333,3.02556,2.62444,2.51111,2.41333,2.34889,2.34444,2.39444,2.35889,2.41444,2.35556,2.35333,2.36556,2.35444,2.27333,2.26778,2.34222,2.39667,2.53333,2.50444,2.49444,2.42778,2.55889,2.48111,2.41778,2.43333,2.77778,2.81444,2.76444,2.84556,2.97333,3.10333,3.15111,3.24111,3.30444,3.30333,3.55889,3.08556,2.98778,2.87222,2.81444,2.65222,2.53556,2.28889,2.23444,1.98333,1.93222,1.78889,1.76333,1.62667,1.32778,1.21111,1.09667,1.04556,0.953333,0.881111,0.82,0.743333,0.74,0.67,0.61
129,,0.492222,0.384444,0.332222,0.346667,0.325556,0.302222,0.297778,0.258889,0.265556,0.257778,0.263333,0.338889,0.55,0.372222,0.258889,0.256667,0.394444,0.455556,0.478889,0.567778,0.562222,0.701111,1.04444,1.31222,1.57111,1.97889,2.61111,3.09667,3.08222,3.32778,3.76222,3.98444,3.93222,3.80667,3.51778,3.19444,3.02667,2.62444,2.51333,2.41111,2.34889,2.34222,2.39889,2.35667,2.41444,2.35778,2.35111,2.36667,2.35111,2.27333,2.27111,2.34111,2.39667,2.53222,2.50556,2.49667,2.42444,2.56,2.48111,2.41444,2.43667,2.77667,2.81667,2.76111,2.84778,2.96889,3.10556,3.15222,3.24111,3.30333,3.30556,3.55556,3.08889,2.98667,2.87222,2.81444,2.65333,2.53778,2.28889,2.23222,1.98111,1.93667,1.78778,1.76444,1.62333,1.33111,1.20889,1.09556,1.04667,0.954444,0.88,0.821111,0.744444,0.74,0.67,0.61
130,,0.488889,0.384444,0.332222,0.348889,0.321111,0.306667,0.29,0.263333,0.261111,0.257778,0.264444,0.342222,0.547778,0.371111,0.26,0.257778,0.394444,0.454444,0.488889,0.567778,0.553333,0.708889,1.04444,1.32444,1.56556,1.99556,2.63556,3.10111,3.08444,3.33444,3.78222,3.98111,3.94,3.78556,3.51,3.19111,3.00667,2.62,2.50556,2.41889,2.35667,2.34333,2.37889,2.37,2.40778,2.36556,2.33889,2.36889,2.36222,2.27444,2.26111,2.35444,2.39556,2.54778,2.47889,2.50778,2.41889,2.56333,2.48556,2.41111,2.44667,2.77889,2.79333,2.78556,2.84556,2.97444,3.10333,3.14444,3.26111,3.30222,3.30111,3.56778,3.06111,2.99556,2.86444,2.82778,2.63,2.54111,2.27667,2.24556,1.96667,1.93333,1.77889,1.77444,1.61778,1.33111,1.20222,1.08778,1.05,0.953333,0.877778,0.823333,0.736667,0.75,0.661111,0.612222
131,,0.491111,0.383333,0.332222,0.347778,0.321111,0.307778,0.29,0.263333,0.26,0.257778,0.264444,0.342222,0.548889,0.37,0.261111,0.256667,0.394444,0.454444,0.49,0.566667,0.553333,0.708889,1.04556,1.32556,1.56778,1.99556,2.63778,3.10222,3.08556,3.33556,3.78,3.98556,3.93778,3.78222,3.51,3.19111,3.00222,2.62444,2.50444,2.41778,2.35778,2.34444,2.37667,2.37,2.40778,2.36333,2.34333,2.36333,2.36667,2.27333,2.26,2.35444,2.39889,2.54667,2.47556,2.51,2.42,2.56222,2.48556,2.41333,2.44444,2.78111,2.78889,2.78889,2.84556,2.97778,3.10222,3.14111,3.26222,3.30556,3.29778,3.57333,3.05889,2.99222,2.86333,2.82778,2.63444,2.53778,2.27667,2.24333,1.96556,1.93111,1.78444,1.77556,1.61333,1.33111,1.20222,1.08667,1.05,0.953333,0.878889,0.823333,0.735556,0.75,0.66,0.612222
132,,0.492222,0.38,0.336667,0.346667,0.32,0.306667,0.292222,0.264444,0.261111,0.256667,0.264444,0.341111,0.55,0.371111,0.26,0.257778,0.391111,0.457778,0.483333,0.57,0.555556,0.707778,1.04333,1.32333,1.56556,1.99556,2.63111,3.09444,3.08,3.33889,3.77222,3.98556,3.93778,3.79,3.51111,3.19667,3.00778,2.62,2.50667,2.42,2.35333,2.34333,2.38222,2.36889,2.40778,2.36778,2.34111,2.36889,2.35778,2.27111,2.26667,2.35222,2.39,2.55111,2.48111,2.50778,2.42,2.56,2.48667,2.41444,2.43556,2.78778,2.79778,2.77889,2.84333,2.97778,3.10444,3.14,3.26778,3.29222,3.30333,3.55889,3.07222,2.99222,2.86667,2.82556,2.63111,2.54222,2.28667,2.23333,1.97333,1.93444,1.78556,1.77222,1.61556,1.33444,1.19778,1.09333,1.04889,0.954444,0.88,0.821111,0.736667,0.746667,0.663333,0.612222
133,,0.516667,0.378889,0.332222,0.348889,0.351111,0.31,0.293333,0.288889,0.312222,0.294444,0.303333,0.315556,0.438889,0.266667,0.196667,0.175556,0.294444,0.51,0.527778,0.53,0.478889,0.471111,0.898889,1.14222,1.24111,1.47444,2.29,2.89778,3.02889,3.12556,3.40889,3.72111,3.82111,3.94444,3.69778,3.06,2.85222,2.80667,2.37889,2.08111,2.21,2.27444,2.37222,2.33667,2.28444,2.29444,2.32778,2.30222,2.28,2.19111,2.15889,2.2,2.29667,2.42556,2.58778,2.53667,2.45778,2.42778,2.39,2.47667,2.56111,2.68556,2.74222,2.91889,3.07111,3.29778,3.51333,3.64556,3.63,3.83444,4.07111,4.16333,4.06556,3.61889,3.06667,2.88444,2.75889,2.41778,2.19778,2.05333,1.99,1.79444,1.76333,1.67222,1.47889,1.35333,1.11444,1.01667,0.943333,0.894444,0.8,0.772222,0.702222,0.677778,0.627778,0.622222
134,,0.506667,0.365556,0.341111,0.361111,0.337778,0.304444,0.292222,0.293333,0.311111,0.29,0.31,0.313333,0.45,0.252222,0.191111,0.166667,0.33,0.506667,0.53,0.53,0.467778,0.487778,0.93,1.13889,1.25778,1.51222,2.36778,2.91556,3.03,3.16556,3.46222,3.74667,3.82444,3.97889,3.58667,3.01889,2.82333,2.79333,2.33222,2.07111,2.24111,2.28444,2.39222,2.30889,2.28778,2.28889,2.34889,2.27556,2.26667,2.19222,2.15778,2.20667,2.32778,2.42556,2.59111,2.52889,2.44556,2.45,2.38111,2.5,2.55556,2.67778,2.76778,2.93444,3.08667,3.32667,3.56667,3.61778,3.67889,3.86444,4.11444,4.15111,4.03111,3.51222,3.02333,2.87333,2.72667,2.42222,2.15333,2.05111,1.97778,1.79111,1.74111,1.69222,1.45111,1.34667,1.10667,0.996667,0.947778,0.888889,0.791111,0.771111,0.7,0.677778,0.614444,0.633333
135,,0.514444,0.378889,0.332222,0.351111,0.348889,0.311111,0.292222,0.29,0.311111,0.295556,0.303333,0.314444,0.44,0.266667,0.195556,0.175556,0.294444,0.51,0.527778,0.53,0.478889,0.472222,0.897778,1.14333,1.24,1.47444,2.29333,2.89778,3.03,3.12444,3.41,3.72111,3.82,3.94667,3.69667,3.05667,2.85444,2.80556,2.38,2.08111,2.20667,2.27556,2.37111,2.34,2.28444,2.29444,2.32667,2.3,2.28,2.19222,2.16,2.20111,2.29556,2.42444,2.58889,2.53778,2.45556,2.43,2.39,2.47556,2.56222,2.68444,2.74111,2.92,3.07444,3.29667,3.51333,3.64556,3.63,3.83333,4.07333,4.16111,4.06556,3.62,3.06333,2.88667,2.75889,2.41778,2.19667,2.05333,1.98889,1.79556,1.76222,1.67444,1.47556,1.35333,1.11444,1.01778,0.943333,0.893333,0.8,0.772222,0.702222,0.677778,0.627778,0.624444
136,,0.517778,0.38,0.33,0.35,0.352222,0.307778,0.293333,0.29,0.313333,0.294444,0.3,0.317778,0.44,0.265556,0.197778,0.175556,0.293333,0.51,0.525556,0.53,0.482222,0.467778,0.898889,1.13889,1.24556,1.47222,2.28778,2.89222,3.02889,3.12556,3.40778,3.71889,3.82111,3.94444,3.70111,3.05778,2.85778,2.80333,2.38667,2.07889,2.21111,2.26667,2.37222,2.34333,2.28111,2.29444,2.33222,2.30222,2.28,2.18778,2.15778,2.2,2.29889,2.42556,2.58444,2.54,2.46111,2.42778,2.38444,2.48222,2.55667,2.68556,2.73889,2.92333,3.06667,3.29667,3.51444,3.64778,3.62444,3.83333,4.07222,4.15778,4.06778,3.62778,3.06667,2.88778,2.75889,2.41667,2.2,2.05111,1.98889,1.8,1.76111,1.67444,1.47333,1.35889,1.10889,1.02333,0.944444,0.893333,0.797778,0.776667,0.7,0.678889,0.626667,0.622222
137,,0.511111,0.371111,0.334444,0.364444,0.34,0.304444,0.29,0.292222,0.314444,0.292222,0.311111,0.305556,0.45,0.26,0.192222,0.17,0.311111,0.513333,0.528889,0.527778,0.47,0.485556,0.922222,1.12222,1.25556,1.49222,2.34778,2.89111,3.04222,3.13333,3.42778,3.75,3.82444,3.94,3.65111,3.04667,2.84444,2.78667,2.36667,2.07111,2.22444,2.27889,2.38667,2.32444,2.28333,2.28778,2.33889,2.29222,2.27667,2.18778,2.15556,2.20222,2.30667,2.42444,2.59556,2.53444,2.44444,2.44556,2.38889,2.49222,2.55556,2.68,2.75333,2.93556,3.07222,3.31111,3.53556,3.62333,3.66667,3.84444,4.09,4.15,4.06222,3.57,3.03667,2.88333,2.74111,2.42667,2.18333,2.04556,1.97778,1.78778,1.75222,1.68556,1.46222,1.35,1.11444,1.00111,0.946667,0.896667,0.787778,0.772222,0.702222,0.677778,0.625556,0.625556
138,,0.517778,0.38,0.33,0.35,0.35,0.307778,0.293333,0.292222,0.312222,0.294444,0.301111,0.316667,0.44,0.264444,0.2,0.174444,0.294444,0.506667,0.527778,0.531111,0.482222,0.467778,0.894444,1.14111,1.24333,1.47222,2.28444,2.89222,3.03,3.12222,3.40556,3.71778,3.82444,3.94,3.70556,3.06111,2.85667,2.80333,2.38889,2.08,2.20444,2.27111,2.37444,2.34333,2.28222,2.28556,2.33667,2.30111,2.28667,2.18333,2.15778,2.20333,2.29778,2.42333,2.58333,2.54444,2.46,2.42222,2.38778,2.48667,2.54778,2.68889,2.74111,2.91778,3.06778,3.29667,3.51111,3.65111,3.62444,3.83,4.06889,4.16,4.06889,3.63,3.07,2.88778,2.75667,2.42333,2.2,2.04889,1.98889,1.8,1.76444,1.66778,1.48,1.35889,1.10889,1.02111,0.946667,0.891111,0.797778,0.78,0.701111,0.676667,0.626667,0.624444
139,,0.507778,0.367778,0.341111,0.36,0.336667,0.304444,0.288889,0.3,0.312222,0.291111,0.307778,0.312222,0.448889,0.253333,0.193333,0.167778,0.32,0.511111,0.531111,0.525556,0.47,0.488889,0.923333,1.14,1.25222,1.50444,2.36111,2.91,3.02889,3.15333,3.45111,3.74333,3.82556,3.96889,3.61333,3.03556,2.82111,2.79222,2.33667,2.07778,2.23889,2.28111,2.38778,2.31778,2.28556,2.28444,2.34333,2.28889,2.27222,2.18889,2.14667,2.21,2.32222,2.42778,2.59333,2.52556,2.44889,2.44889,2.39,2.48333,2.56222,2.68333,2.75444,2.93667,3.07889,3.32222,3.56111,3.61889,3.67111,3.86,4.10111,4.15667,4.04111,3.53,3.02444,2.87889,2.73889,2.41444,2.16667,2.04778,1.98,1.79333,1.74222,1.68444,1.46667,1.34444,1.11333,0.992222,0.946667,0.895556,0.786667,0.773333,0.703333,0.677778,0.615556,0.63
140,,0.52,0.371111,0.332222,0.357778,0.344444,0.306667,0.292222,0.292222,0.312222,0.292222,0.31,0.307778,0.446667,0.263333,0.193333,0.17,0.306667,0.511111,0.528889,0.531111,0.473333,0.481111,0.911111,1.13,1.24778,1.49778,2.31889,2.90333,3.04,3.12111,3.42778,3.74111,3.82111,3.94111,3.66444,3.05333,2.85222,2.78778,2.36889,2.06889,2.22556,2.27556,2.38111,2.33111,2.27556,2.29778,2.32889,2.3,2.27222,2.2,2.15556,2.19556,2.31111,2.41778,2.59556,2.53556,2.44444,2.44222,2.38889,2.48889,2.56111,2.67778,2.75,2.93111,3.07222,3.31,3.52778,3.63111,3.65,3.84222,4.08778,4.15556,4.05444,3.59556,3.04222,2.87778,2.75333,2.41778,2.19556,2.04333,1.98111,1.79333,1.75222,1.68444,1.46778,1.34667,1.10889,1.01111,0.941111,0.897778,0.788889,0.775556,0.7,0.684444,0.627778,0.616667
141,,0.505556,0.371111,0.337778,0.365556,0.335556,0.306667,0.286667,0.296667,0.312222,0.291111,0.312222,0.306667,0.447778,0.261111,0.191111,0.17,0.314444,0.512222,0.527778,0.528889,0.47,0.486667,0.921111,1.13,1.25556,1.49778,2.35222,2.90111,3.03333,3.14111,3.43333,3.74778,3.83444,3.94111,3.64222,3.04444,2.83111,2.79111,2.35667,2.07444,2.22889,2.28111,2.38667,2.32444,2.27556,2.29111,2.33778,2.29333,2.27222,2.18556,2.15444,2.21,2.30778,2.42222,2.60333,2.52111,2.45444,2.45333,2.38778,2.47889,2.56111,2.68111,2.75444,2.93333,3.07333,3.31889,3.54222,3.61889,3.66889,3.85111,4.09667,4.15222,4.05556,3.55667,3.02778,2.88556,2.73889,2.42222,2.17556,2.04889,1.97667,1.79222,1.74556,1.68889,1.46556,1.34111,1.11556,0.998889,0.943333,0.897778,0.79,0.768889,0.705556,0.678889,0.618889,0.631111
142,,0.518889,0.371111,0.332222,0.357778,0.345556,0.306667,0.292222,0.292222,0.311111,0.293333,0.31,0.307778,0.446667,0.263333,0.193333,0.17,0.304444,0.512222,0.528889,0.532222,0.472222,0.482222,0.908889,1.13222,1.24778,1.49667,2.31667,2.90444,3.04,3.12111,3.42667,3.74,3.82222,3.94111,3.66333,3.05556,2.85111,2.79,2.36778,2.07,2.22667,2.27556,2.37889,2.33111,2.27556,2.3,2.32778,2.3,2.27333,2.19778,2.15667,2.19556,2.30889,2.42111,2.59333,2.53667,2.44222,2.44444,2.38778,2.48667,2.56222,2.68,2.74889,2.93111,3.07111,3.31,3.52667,3.63111,3.65,3.84333,4.08667,4.15556,4.05556,3.59667,3.04333,2.87556,2.75444,2.41778,2.19444,2.04556,1.98,1.79444,1.75333,1.68444,1.46667,1.34667,1.11,1.01,0.942222,0.897778,0.788889,0.775556,0.7,0.682222,0.628889,0.617778
143,,0.518889,0.371111,0.332222,0.36,0.341111,0.307778,0.291111,0.292222,0.313333,0.291111,0.311111,0.306667,0.447778,0.262222,0.193333,0.171111,0.306667,0.512222,0.527778,0.531111,0.473333,0.481111,0.911111,1.13,1.24778,1.49889,2.32556,2.89889,3.04111,3.12444,3.43,3.74,3.82,3.94222,3.66111,3.05556,2.84889,2.78667,2.36778,2.07,2.22667,2.27444,2.38333,2.33,2.27444,2.30111,2.32556,2.30333,2.27,2.19889,2.15556,2.19778,2.30889,2.41778,2.59556,2.53444,2.44667,2.44,2.39,2.49,2.56,2.67667,2.75222,2.93333,3.07111,3.30889,3.52889,3.63,3.65444,3.84444,4.08667,4.15333,4.05667,3.59111,3.04111,2.87889,2.75111,2.42,2.19333,2.04,1.98778,1.78889,1.75,1.68444,1.46778,1.34889,1.10889,1.00889,0.942222,0.897778,0.788889,0.775556,0.698889,0.684444,0.627778,0.617778
144,,0.535556,0.386667,0.325556,0.348889,0.32,0.326667,0.298889,0.276667,0.3,0.3,0.313333,0.322222,0.396667,0.251111,0.173333,0.18,0.303333,0.494444,0.502222,0.506667,0.448889,0.378889,0.834444,1.05556,1.17111,1.38444,2.21444,2.73556,2.77222,2.91667,3.16444,3.58444,3.58,3.61556,3.50333,2.97,2.72778,2.7,2.25778,2.08333,2.08556,2.25444,2.30556,2.35222,2.23556,2.22556,2.27333,2.32778,2.26,2.19667,2.10556,2.21222,2.32778,2.45222,2.58333,2.49222,2.47444,2.44,2.42222,2.50111,2.58222,2.82778,2.85667,2.97444,3.08444,3.38667,3.56889,3.70222,3.82556,4.04222,4.09222,4.31889,4.06,3.74889,3.17778,3.05222,2.82222,2.46333,2.27444,2.10333,1.97111,1.88111,1.78333,1.7,1.52,1.36333,1.13111,1.05111,0.974444,0.908889,0.813333,0.824444,0.735556,0.713333,0.641111,0.6
145,,0.53,0.385556,0.324444,0.348889,0.321111,0.324444,0.298889,0.277778,0.302222,0.296667,0.314444,0.323333,0.398889,0.247778,0.171111,0.182222,0.305556,0.491111,0.502222,0.511111,0.445556,0.385556,0.833333,1.05667,1.17444,1.38333,2.23,2.73889,2.77444,2.91556,3.16778,3.59222,3.58,3.60556,3.50444,2.95889,2.72556,2.70556,2.25444,2.08,2.08778,2.25111,2.30556,2.34889,2.24111,2.22444,2.28444,2.32,2.25778,2.19778,2.10333,2.21222,2.33333,2.45111,2.58222,2.49444,2.46889,2.44556,2.41889,2.50444,2.58222,2.83111,2.85333,2.97222,3.09444,3.39222,3.57111,3.71222,3.82444,4.04,4.09222,4.32,4.05444,3.74556,3.16778,3.05444,2.81889,2.45222,2.28111,2.10111,1.97,1.88111,1.78222,1.69111,1.51444,1.36667,1.13,1.05556,0.973333,0.91,0.81,0.825556,0.727778,0.715556,0.647778,0.6
146,,0.533333,0.385556,0.324444,0.348889,0.322222,0.324444,0.3,0.277778,0.301111,0.297778,0.314444,0.322222,0.395556,0.251111,0.172222,0.181111,0.303333,0.493333,0.503333,0.507778,0.447778,0.378889,0.838889,1.05333,1.17444,1.38444,2.21778,2.73778,2.77444,2.91556,3.16444,3.59,3.58222,3.60556,3.50778,2.96444,2.72667,2.70222,2.25667,2.08222,2.09,2.24778,2.30444,2.35,2.24,2.22444,2.27556,2.32667,2.26333,2.18889,2.11,2.21444,2.33333,2.44889,2.58111,2.48889,2.47333,2.44333,2.41778,2.50778,2.57778,2.83333,2.85333,2.97556,3.09111,3.38556,3.56778,3.70667,3.82778,4.04222,4.09,4.31778,4.05778,3.75,3.17333,3.05556,2.82222,2.45556,2.27444,2.10333,1.97222,1.87889,1.78778,1.69222,1.51667,1.36778,1.12889,1.05333,0.974444,0.907778,0.812222,0.827778,0.73,0.713333,0.641111,0.604444
147,,0.535556,0.387778,0.324444,0.35,0.321111,0.326667,0.296667,0.275556,0.303333,0.298889,0.311111,0.324444,0.396667,0.252222,0.173333,0.178889,0.302222,0.496667,0.5,0.507778,0.447778,0.38,0.834444,1.05444,1.17333,1.38,2.20889,2.73778,2.77,2.91333,3.16556,3.58556,3.57556,3.61667,3.50778,2.97,2.72889,2.69778,2.26556,2.08,2.08333,2.25222,2.30778,2.35333,2.24,2.22333,2.27111,2.32778,2.25778,2.2,2.10667,2.21,2.33444,2.44556,2.58444,2.49111,2.47222,2.44556,2.42333,2.49444,2.58444,2.82889,2.85667,2.96889,3.08667,3.38444,3.56778,3.7,3.82667,4.04333,4.09111,4.22556,3.97778,3.74,3.15,3.04667,2.82333,2.46556,2.27556,2.10444,1.96778,1.88667,1.78,1.7,1.52,1.36333,1.13444,1.05,0.97,0.916667,0.81,0.824444,0.738889,0.71,0.643333,0.598889
148,,0.568889,0.387778,0.344444,0.33,0.307778,0.311111,0.276667,0.262222,0.276667,0.285556,0.288889,0.326667,0.544444,0.364444,0.258889,0.277778,0.372222,0.481111,0.55,0.652222,0.713333,1.02444,1.14889,1.44444,1.79111,2.33444,2.61889,2.94444,3.14111,3.47444,3.77667,3.69444,3.41778,3.24444,3.33111,3.23444,3.02,2.67333,2.35889,2.15,2.16444,2.38,2.30111,2.3,2.37667,2.29889,2.22111,2.21333,2.20778,2.27222,2.18889,2.08111,2.26556,2.41,2.33444,2.37111,2.40111,2.37444,2.33556,2.36444,2.39556,2.59778,2.83444,2.87667,2.80222,3.04222,2.98667,3.12333,3.24667,3.58667,3.52,3.57111,3.38556,2.95778,2.52556,2.61111,2.49556,2.36667,2.21444,2.10556,1.99556,1.90667,1.83667,1.77333,1.62222,1.44889,1.29,1.21889,1.07,0.995556,1.01111,0.903333,0.844444,0.825556,0.702222,0.695556
149,,0.567778,0.388889,0.347778,0.328889,0.306667,0.308889,0.278889,0.264444,0.275556,0.285556,0.29,0.325556,0.542222,0.367778,0.257778,0.275556,0.373333,0.481111,0.55,0.645556,0.716667,1.02222,1.14667,1.44333,1.79,2.33111,2.61889,2.93667,3.13889,3.47556,3.77,3.70111,3.42111,3.24333,3.33333,3.23111,3.02667,2.67333,2.36111,2.15111,2.16222,2.38111,2.30889,2.29333,2.37778,2.30111,2.22333,2.21111,2.20222,2.27556,2.19,2.07667,2.26778,2.40778,2.33556,2.36444,2.41333,2.36667,2.34111,2.36111,2.4,2.59333,2.83111,2.87889,2.79778,3.04,2.98778,3.11667,3.25111,3.58444,3.52333,3.56444,3.39222,2.96556,2.51667,2.62556,2.49111,2.36778,2.21778,2.10222,2.00556,1.89444,1.84,1.77222,1.63111,1.44111,1.29667,1.21222,1.07444,0.998889,1.00778,0.905556,0.845556,0.826667,0.697778,0.698889
150,,0.572222,0.387778,0.341111,0.33,0.308889,0.31,0.277778,0.261111,0.275556,0.285556,0.288889,0.327778,0.546667,0.363333,0.256667,0.277778,0.374444,0.481111,0.548889,0.653333,0.711111,1.02889,1.15222,1.44333,1.79111,2.33889,2.61889,2.94333,3.14556,3.47556,3.78,3.69222,3.41667,3.23889,3.33556,3.23333,3.02,2.66667,2.35778,2.15333,2.16889,2.38,2.29889,2.29667,2.37667,2.30111,2.21667,2.21667,2.20778,2.27222,2.18556,2.08444,2.26889,2.40889,2.32889,2.37222,2.40222,2.38333,2.32556,2.37111,2.39,2.60556,2.83333,2.87444,2.80333,3.04444,2.98667,3.12556,3.24333,3.58222,3.53111,3.57556,3.37889,2.95111,2.52,2.61444,2.49667,2.36667,2.21444,2.10444,1.99556,1.90889,1.83222,1.77444,1.61556,1.45889,1.28111,1.22111,1.06889,0.993333,1.00889,0.908889,0.838889,0.828889,0.706667,0.688889
